cell,slice,timestamp,pdcp_rate,utilization,volume,target_rate,prb
2,2, 2022/03/14 02:23:05,0,0,88.24365333,5115000,10
0,1, 2022/03/14 02:23:05,0,0,360.5673813,118215210,10
0,2, 2022/03/14 02:23:05,0,0,171.3382827,133370483.4,10
2,1, 2022/03/14 02:23:05,0,0,186.0456533,15345000,10
2,2, 2022/03/14 02:23:06,0,0,88.24365333,5115000,10
0,1, 2022/03/14 02:23:06,0,0,360.5673813,118215210,10
0,2, 2022/03/14 02:23:06,0,0,171.3382827,133370483.4,10
2,1, 2022/03/14 02:23:06,0,0,186.0456533,15345000,10
2,2, 2022/03/14 02:23:07,0,0,88.24365333,5115000,10
0,1, 2022/03/14 02:23:07,0,0,360.5673813,118215210,10
0,2, 2022/03/14 02:23:07,0,0,171.3382827,133370483.4,10
2,1, 2022/03/14 02:23:07,0,0,201.8071253,15345000,10
2,2, 2022/03/14 02:23:08,0,0,96.05092267,5115000,10
0,1, 2022/03/14 02:23:08,203941.0313,0.058608055,360.5673813,135286438,110
0,2, 2022/03/14 02:23:08,155479.2031,0.058608055,171.3382827,142437301.6,163
2,1, 2022/03/14 02:23:08,103088.9688,0.058608055,201.8071253,15345000,110
2,2, 2022/03/14 02:23:09,90005.91406,0.058608055,96.05092267,5115000,87
0,1, 2022/03/14 02:23:09,216405.5469,0.219251652,360.5673813,135286438,116
0,2, 2022/03/14 02:23:09,166201.3125,0.017959943,171.3382827,142437301.6,157
2,1, 2022/03/14 02:23:10,0,0.330101242,201.8071253,15345000,10
2,2, 2022/03/14 02:23:10,89695.69531,0.106196594,96.05092267,5115000,73
0,1, 2022/03/14 02:23:10,128407.0391,0.325557899,221.6698667,135286438,270
0,2, 2022/03/14 02:23:10,0,0.039488897,86.77222933,142437301.6,3
2,1, 2022/03/14 02:23:11,109317.8359,0.058608065,201.8071253,15345000,119
2,2, 2022/03/14 02:23:11,0,0.103541164,96.05092267,5115000,10
0,1, 2022/03/14 02:23:11,0,0.094692183,221.6698667,135286438,2
0,2, 2022/03/14 02:23:11,75508.46094,0.058608065,86.77222933,142437301.6,271
2,1, 2022/03/14 02:23:12,0,0,201.8071253,15345000,10
2,2, 2022/03/14 02:23:12,89695.69531,0.058608065,96.05092267,5115000,62
0,1, 2022/03/14 02:23:12,0,0.058608065,221.6698667,135286438,10
0,2, 2022/03/14 02:23:12,0,0,86.77222933,142437301.6,10
2,1, 2022/03/14 02:23:13,0,0,201.8071253,15345000,10
2,2, 2022/03/14 02:23:13,0,0,96.05092267,5115000,10
0,1, 2022/03/14 02:23:13,0,9.25E-32,221.6698667,143301147.5,10
0,2, 2022/03/14 02:23:13,0,0,86.77222933,143016220.1,10
2,1, 2022/03/14 02:23:14,0,0,403.6727467,15345000,10
2,2, 2022/03/14 02:23:14,0,0,153.345888,5115000,10
0,1, 2022/03/14 02:23:14,0,9.25E-32,221.6698667,143301147.5,10
0,2, 2022/03/14 02:23:14,0,0,86.77222933,143016220.1,10
2,1, 2022/03/14 02:23:15,0,0,403.6727467,15345000,10
2,2, 2022/03/14 02:23:15,0,0,153.345888,5115000,10
0,1, 2022/03/14 02:23:15,0,9.25E-32,221.6698667,143301147.5,10
0,2, 2022/03/14 02:23:15,0,0,86.77222933,143016220.1,10
2,1, 2022/03/14 02:23:16,0,0,403.6727467,15345000,10
2,2, 2022/03/14 02:23:16,0,0,153.345888,5115000,10
0,1, 2022/03/14 02:23:16,0,9.25E-32,219.4311467,143301147.5,10
0,2, 2022/03/14 02:23:16,0,0,82.60106133,143016220.1,10
2,1, 2022/03/14 02:23:17,0,0,403.6727467,15345000,10
2,2, 2022/03/14 02:23:17,0,0,153.345888,5115000,10
0,1, 2022/03/14 02:23:17,165456.6406,0.058608055,219.4311467,143301147.5,102
0,2, 2022/03/14 02:23:17,68649.38281,0.058608055,82.60106133,143016220.1,171
2,1, 2022/03/14 02:23:18,195896.6875,0.058608055,403.6727467,15345000,114
2,2, 2022/03/14 02:23:18,160684.4375,0.058608055,153.345888,5115000,55
0,1, 2022/03/14 02:23:18,147266.5,0.304211617,219.4311467,135122131.3,98
0,2, 2022/03/14 02:23:18,79772.91406,0.180658302,82.60106133,140344696,175
2,1, 2022/03/14 02:23:19,211138.4219,0.315170441,403.6727467,15345000,109
2,2, 2022/03/14 02:23:19,0,0.070720887,153.345888,5115000,10
0,1, 2022/03/14 02:23:19,163624.0625,0.332619553,219.4311467,135122131.3,269
0,2, 2022/03/14 02:23:19,0,0.023618026,82.60106133,140344696,4
2,1, 2022/03/14 02:23:20,174699.125,0.241315517,299.5024853,15345000,112
2,2, 2022/03/14 02:23:20,98048.67188,0.058608055,112.471232,5115000,57
0,1, 2022/03/14 02:23:20,0,0.188923569,219.4311467,135122131.3,2
0,2, 2022/03/14 02:23:20,79772.90625,0.058608065,82.60106133,140344696,271
2,1, 2022/03/14 02:23:21,162522.5469,0.2033358,299.5024853,15345000,102
2,2, 2022/03/14 02:23:21,126574.4609,0.089901705,112.471232,5115000,57
0,1, 2022/03/14 02:23:21,165456.6406,0.058608065,219.4311467,135122131.3,85
0,2, 2022/03/14 02:23:21,83519.53906,0.155882435,82.60106133,140344696,188
2,1, 2022/03/14 02:23:22,0,0.116903009,299.5024853,15345000,10
2,2, 2022/03/14 02:23:22,0,0.073081517,112.471232,5115000,10
0,1, 2022/03/14 02:23:22,165456.6406,0.234201736,219.4311467,135122131.3,269
0,2, 2022/03/14 02:23:22,0,0.093829498,82.60106133,140344696,4
2,1, 2022/03/14 02:23:23,168397.5469,0.058608065,299.5024853,15345000,92
2,2, 2022/03/14 02:23:23,79031.48438,0.058608055,112.471232,5115000,63
0,1, 2022/03/14 02:23:23,0,0.17127821,581.6331093,90292396.55,2
0,2, 2022/03/14 02:23:23,250469.3438,0.058608065,217.978816,132485824.6,271
2,1, 2022/03/14 02:23:24,166633.1094,0.278300648,299.5024853,15345000,83
2,2, 2022/03/14 02:23:24,103469.9609,0.105098667,112.471232,5115000,56
0,1, 2022/03/14 02:23:24,408697.125,0.058608065,581.6331093,90292396.55,83
0,2, 2022/03/14 02:23:24,273296.4063,0.074897861,217.978816,132485824.6,190
2,1, 2022/03/14 02:23:25,174699.1406,0.275583572,299.5024853,15345000,84
2,2, 2022/03/14 02:23:25,0,0.141532049,112.471232,5115000,10
0,1, 2022/03/14 02:23:25,408697.125,0.248163795,581.6331093,90292396.55,265
0,2, 2022/03/14 02:23:25,0,0.046908336,217.978816,132485824.6,8
2,1, 2022/03/14 02:23:26,161591.8594,0.289362907,299.5024853,15345000,88
2,2, 2022/03/14 02:23:26,98048.67188,0.058608055,112.471232,5115000,51
0,1, 2022/03/14 02:23:26,374742.7188,0.281606941,581.6331093,90292396.55,81
0,2, 2022/03/14 02:23:26,254273.875,0.058608065,217.978816,132485824.6,192
2,1, 2022/03/14 02:23:27,513689.0313,0.17536356,691.5507627,15345000,62
2,2, 2022/03/14 02:23:27,264723.2813,0.137486544,259.1776853,5115000,35
0,1, 2022/03/14 02:23:27,410613.5938,0.285708904,581.6331093,90292396.55,79
0,2, 2022/03/14 02:23:27,254273.875,0.229389877,217.978816,132485824.6,194
2,1, 2022/03/14 02:23:28,495905.4063,0.175824165,691.5507627,15345000,50
2,2, 2022/03/14 02:23:28,280326.7188,0.058522167,259.1776853,5115000,27
0,1, 2022/03/14 02:23:28,404825.4063,0.234432259,581.6331093,86096794.13,222
0,2, 2022/03/14 02:23:28,0,0.027346632,217.978816,130178680.4,10
2,1, 2022/03/14 02:23:29,511286.5625,0.175824165,691.5507627,15345000,42
2,2, 2022/03/14 02:23:29,269647.8438,0.058608055,259.1776853,5115000,24
0,1, 2022/03/14 02:23:29,494205.6875,0.350554848,719.6297387,86096794.13,71
0,2, 2022/03/14 02:23:29,284348.0625,0.058608055,269.728448,130178680.4,202
2,1, 2022/03/14 02:23:30,511286.5625,0.117216129,691.5507627,15345000,36
2,2, 2022/03/14 02:23:30,287446,0.058608055,259.1776853,5115000,21
0,1, 2022/03/14 02:23:30,512414,0.234432259,719.6297387,86096794.13,74
0,2, 2022/03/14 02:23:30,290790.25,0.201414948,269.728448,130178680.4,200
2,1, 2022/03/14 02:23:31,505691.4688,0.117216129,691.5507627,15345000,33
2,2, 2022/03/14 02:23:31,280326.7188,0.058608055,259.1776853,5115000,19
0,1, 2022/03/14 02:23:31,512414,0.234432259,719.6297387,86096794.13,75
0,2, 2022/03/14 02:23:31,246556,0.072627773,269.728448,130178680.4,198
2,1, 2022/03/14 02:23:32,511286.5625,0.117216129,691.5507627,15345000,31
2,2, 2022/03/14 02:23:32,269647.8438,0.058608055,259.1776853,5115000,19
0,1, 2022/03/14 02:23:32,448850.5938,0.234432259,719.6297387,86096794.13,170
0,2, 2022/03/14 02:23:32,0,0.094717579,269.728448,130178680.4,10
2,1, 2022/03/14 02:23:33,318879.2188,0.058608055,730.755584,15345000,31
2,2, 2022/03/14 02:23:33,243977.7031,0.058608055,273.84832,5115000,18
0,1, 2022/03/14 02:23:33,0,0.180851746,719.6297387,117987213.1,6
0,2, 2022/03/14 02:23:33,290790.2188,0.058608065,269.728448,133019897.5,267
2,1, 2022/03/14 02:23:34,347252.5,0.058608055,730.755584,15345000,31
2,2, 2022/03/14 02:23:34,243977.7031,0.058608055,273.84832,5115000,18
0,1, 2022/03/14 02:23:34,504689.3125,0.058608065,719.6297387,117987213.1,94
0,2, 2022/03/14 02:23:34,323001.1563,0.113950834,269.728448,133019897.5,179
2,1, 2022/03/14 02:23:35,347252.4688,0.058608055,730.755584,15345000,31
2,2, 2022/03/14 02:23:35,228159.7813,0.058608055,273.84832,5115000,18
0,1, 2022/03/14 02:23:35,452667.0625,0.287430878,719.6297387,117987213.1,214
0,2, 2022/03/14 02:23:35,0,0.045742497,274.9034027,133019897.5,10
2,1, 2022/03/14 02:23:36,318879.2188,0.058608055,730.755584,15345000,32
2,2, 2022/03/14 02:23:36,228159.7813,0.058608055,273.84832,5115000,18
0,1, 2022/03/14 02:23:36,468563.5625,0.05424118,733.4294187,117987213.1,92
0,2, 2022/03/14 02:23:36,285454.5625,0.058608065,274.9034027,133019897.5,181
2,1, 2022/03/14 02:23:37,284360.4375,0.11721611,730.755584,15345000,34
2,2, 2022/03/14 02:23:37,228159.7813,0.058608055,273.84832,5115000,18
0,1, 2022/03/14 02:23:37,422859,0.285225773,733.4294187,117987213.1,94
0,2, 2022/03/14 02:23:37,298000.5313,0.188441334,274.9034027,133019897.5,179
2,1, 2022/03/14 02:23:38,347252.4688,0.11721611,730.755584,15345000,35
2,2, 2022/03/14 02:23:38,228159.7813,0.058608055,273.84832,5115000,18
0,1, 2022/03/14 02:23:38,363115.4063,0.175122986,733.4294187,141774551.4,109
0,2, 2022/03/14 02:23:38,297729.0313,0.072569499,274.9034027,133008697.5,164
2,1, 2022/03/14 02:23:39,96144.07813,0.11721611,734.273792,15345000,40
2,2, 2022/03/14 02:23:39,199808.4844,0.058608055,275.226112,5115000,19
0,1, 2022/03/14 02:23:39,448745.9688,0.327945213,733.4294187,141774551.4,259
0,2, 2022/03/14 02:23:39,0,0.014285717,274.9034027,133008697.5,10
2,1, 2022/03/14 02:23:40,191115.5625,0.11721611,734.273792,15345000,44
2,2, 2022/03/14 02:23:40,175203.2656,0.058608055,275.226112,5115000,20
0,1, 2022/03/14 02:23:40,0,0.164689922,733.4294187,141774551.4,7
0,2, 2022/03/14 02:23:40,272908.5938,0.058608065,274.9034027,133008697.5,266
2,1, 2022/03/14 02:23:41,96144.07813,0.11721611,734.273792,15345000,53
2,2, 2022/03/14 02:23:41,138295.4063,0.058608055,275.226112,5115000,21
0,1, 2022/03/14 02:23:41,500468.1563,0.058608065,733.4294187,141774551.4,258
0,2, 2022/03/14 02:23:41,0,0.054240851,274.9034027,133008697.5,10
2,1, 2022/03/14 02:23:42,0,7.27E-26,734.273792,15345000,10
2,2, 2022/03/14 02:23:42,0,5.21E-17,275.226112,5115000,10
0,1, 2022/03/14 02:23:42,0,0.17148777,729.3115733,141774551.4,10
0,2, 2022/03/14 02:23:42,0,0.109890099,273.2781867,133008697.5,10
2,1, 2022/03/14 02:23:43,0,0,734.273792,15345000,10
2,2, 2022/03/14 02:23:43,0,0,275.226112,5115000,10
0,1, 2022/03/14 02:23:43,0,0,729.3115733,181710311.9,10
0,2, 2022/03/14 02:23:43,0,0,273.2781867,131440368.7,10
2,1, 2022/03/14 02:23:44,0,0,734.273792,15345000,10
2,2, 2022/03/14 02:23:44,0,0,275.226112,5115000,10
0,1, 2022/03/14 02:23:44,0,0,729.3115733,181710311.9,10
0,2, 2022/03/14 02:23:44,0,0,273.2781867,131440368.7,10
2,1, 2022/03/14 02:23:45,0,0,734.273792,15345000,10
2,2, 2022/03/14 02:23:45,0,0,275.226112,5115000,10
0,1, 2022/03/14 02:23:45,0,0,729.3115733,181710311.9,10
0,2, 2022/03/14 02:23:45,0,0,273.2781867,131440368.7,10
2,1, 2022/03/14 02:23:46,0,0,368.9888427,15345000,10
2,2, 2022/03/14 02:23:46,0,0,138.4083733,5115000,10
0,1, 2022/03/14 02:23:46,0,0,729.3115733,181710311.9,10
0,2, 2022/03/14 02:23:46,0,0,273.2781867,131440368.7,10
2,1, 2022/03/14 02:23:47,0,0,368.9888427,15345000,10
2,2, 2022/03/14 02:23:47,0,0,138.4083733,5115000,10
0,1, 2022/03/14 02:23:47,501780.4375,0.058608055,729.3115733,181710311.9,130
0,2, 2022/03/14 02:23:47,293175.5,0.058608055,273.2781867,131440368.7,143
2,1, 2022/03/14 02:23:48,124567.6563,0.058608055,368.9888427,15345000,65
2,2, 2022/03/14 02:23:48,94775.72656,0.058608055,138.4083733,5115000,25
0,1, 2022/03/14 02:23:48,0,0.179114075,152.211808,219854888.9,6
0,2, 2022/03/14 02:23:48,40441.82031,0.169982204,65.093264,150710571.3,267
2,1, 2022/03/14 02:23:49,136592.3594,0.23443222,368.9888427,15345000,83
2,2, 2022/03/14 02:23:49,84809.54688,0.058608055,138.4083733,5115000,29
0,1, 2022/03/14 02:23:49,58827.37109,0.058608065,152.211808,219854888.9,125
0,2, 2022/03/14 02:23:49,34089.33594,0.116132193,65.093264,150710571.3,148
2,1, 2022/03/14 02:23:50,135338.5,0.246929417,368.9888427,15345000,114
2,2, 2022/03/14 02:23:50,69860.26563,0.058608055,138.4083733,5115000,37
0,1, 2022/03/14 02:23:50,57436.07422,0.23012928,152.211808,219854888.9,127
0,2, 2022/03/14 02:23:50,49097.94922,0.114003496,65.093264,150710571.3,146
2,1, 2022/03/14 02:23:51,0,0.279981041,368.9888427,15345000,10
2,2, 2022/03/14 02:23:51,84809.54688,0.11721611,138.4083733,5115000,49
0,1, 2022/03/14 02:23:51,60179.89453,0.316316376,152.211808,219854888.9,270
0,2, 2022/03/14 02:23:51,0,0.05438952,65.093264,150710571.3,3
2,1, 2022/03/14 02:23:52,269208.375,0.058608055,433.2638293,15345000,137
2,2, 2022/03/14 02:23:52,0,0.089939919,202.489472,5115000,10
0,1, 2022/03/14 02:23:52,56763.85156,0.316766567,152.211808,219854888.9,149
0,2, 2022/03/14 02:23:52,40441.82031,0.058608065,65.093264,150710571.3,124
2,1, 2022/03/14 02:23:53,249174.1563,0.114888744,433.2638293,15345000,186
2,2, 2022/03/14 02:23:53,159369.0938,0.058608055,202.489472,5115000,60
0,1, 2022/03/14 02:23:53,0,0.156454344,152.211808,188783447.3,2
0,2, 2022/03/14 02:23:53,41884.51172,0.213336086,65.093264,151492202.8,271
2,1, 2022/03/14 02:23:54,0,0.379788857,433.2638293,15345000,10
2,2, 2022/03/14 02:23:54,101825.5938,0.154213037,202.489472,5115000,71
0,1, 2022/03/14 02:23:54,58827.37109,0.058608055,152.211808,188783447.3,99
0,2, 2022/03/14 02:23:54,41884.51172,0.202289639,65.093264,151492202.8,174
2,1, 2022/03/14 02:23:55,259861.7813,0.058608065,433.2638293,15345000,163
2,2, 2022/03/14 02:23:55,173754.9531,0.127351208,202.489472,5115000,66
0,1, 2022/03/14 02:23:55,413612.5313,0.266934662,596.0978347,188783447.3,271
0,2, 2022/03/14 02:23:55,0,0.058476563,283.009472,151492202.8,2
2,1, 2022/03/14 02:23:56,260501.5781,0.402105713,433.2638293,15345000,142
2,2, 2022/03/14 02:23:56,98180.65625,0.138080177,202.489472,5115000,75
0,1, 2022/03/14 02:23:56,410435.375,0.317129822,596.0978347,188783447.3,112
0,2, 2022/03/14 02:23:56,336358.6875,0.058608055,283.009472,151492202.8,161
2,1, 2022/03/14 02:23:57,0,0.212546864,433.2638293,15345000,10
2,2, 2022/03/14 02:23:57,0,0.075328684,202.489472,5115000,10
0,1, 2022/03/14 02:23:57,413612.5313,0.354433784,596.0978347,188783447.3,270
0,2, 2022/03/14 02:23:57,0,0.036457765,283.009472,151492202.8,3
2,1, 2022/03/14 02:23:58,259861.7813,0.058608065,433.2638293,15345000,121
2,2, 2022/03/14 02:23:58,137790.2656,0.058608065,202.489472,5115000,71
0,1, 2022/03/14 02:23:58,0,0.057446175,596.0978347,105154357.9,3
0,2, 2022/03/14 02:23:58,330389.6875,0.058608065,283.009472,119562515.3,270
2,1, 2022/03/14 02:23:59,348894.125,0.290523376,624.203008,15345000,92
2,2, 2022/03/14 02:23:59,322291.7813,0.134476137,296.7490987,5115000,45
0,1, 2022/03/14 02:23:59,410435.375,0.058608065,596.0978347,105154357.9,268
0,2, 2022/03/14 02:23:59,0,0.05297657,283.009472,119562515.3,5
2,1, 2022/03/14 02:24:00,0,0.108656969,624.203008,15345000,10
2,2, 2022/03/14 02:24:00,323009.1875,0.102562313,296.7490987,5115000,33
0,1, 2022/03/14 02:24:00,0,0.178883991,596.0978347,105154357.9,3
0,2, 2022/03/14 02:24:00,336381.9688,0.058608065,283.009472,119562515.3,270
2,1, 2022/03/14 02:24:01,382347.4375,0.058608065,624.203008,15345000,71
2,2, 2022/03/14 02:24:01,281767.7813,0.109890003,296.7490987,5115000,28
0,1, 2022/03/14 02:24:01,440563.25,0.058608055,640.6205013,105154357.9,267
0,2, 2022/03/14 02:24:01,0,0.097753639,304.7118293,119562515.3,6
2,1, 2022/03/14 02:24:02,347381.75,0.23443222,624.203008,15345000,59
2,2, 2022/03/14 02:24:02,314691.0938,0.058608065,296.7490987,5115000,24
0,1, 2022/03/14 02:24:02,447668.9688,0.337771606,640.6205013,105154357.9,95
0,2, 2022/03/14 02:24:02,298333.9063,0.058608065,304.7118293,119562515.3,178
2,1, 2022/03/14 02:24:03,348137.9688,0.175824184,624.203008,15345000,54
2,2, 2022/03/14 02:24:03,303290.0938,0.058608065,296.7490987,5115000,21
0,1, 2022/03/14 02:24:03,423732.1563,0.258429832,640.6205013,69678787.23,77
0,2, 2022/03/14 02:24:03,298333.9063,0.213278675,304.7118293,112600112.9,196
2,1, 2022/03/14 02:24:04,382347.4375,0.175824184,624.203008,15345000,48
2,2, 2022/03/14 02:24:04,314691.0938,0.058608065,296.7490987,5115000,19
0,1, 2022/03/14 02:24:04,430350.1875,0.219544106,640.6205013,69678787.23,204
0,2, 2022/03/14 02:24:04,0,0.05579278,304.7118293,112600112.9,10
2,1, 2022/03/14 02:24:05,415736.125,0.175824165,643.1628373,15345000,42
2,2, 2022/03/14 02:24:05,264782.625,0.058608055,306.0857813,5115000,18
0,1, 2022/03/14 02:24:05,447668.9688,0.343841095,640.6205013,69678787.23,72
0,2, 2022/03/14 02:24:05,298333.9063,0.058608065,304.7118293,112600112.9,201
2,1, 2022/03/14 02:24:06,389545.5625,0.117216129,643.1628373,15345000,39
2,2, 2022/03/14 02:24:06,264782.625,0.058608055,306.0857813,5115000,17
0,1, 2022/03/14 02:24:06,443738.75,0.230769119,640.6205013,69678787.23,71
0,2, 2022/03/14 02:24:06,298333.9063,0.226580238,304.7118293,112600112.9,202
2,1, 2022/03/14 02:24:07,348603.3125,0.117216129,643.1628373,15345000,37
2,2, 2022/03/14 02:24:07,198935.9688,0.058608055,306.0857813,5115000,17
0,1, 2022/03/14 02:24:07,0,0,598.2743893,69678787.23,10
0,2, 2022/03/14 02:24:07,0,0,284.7406293,112600112.9,10
2,1, 2022/03/14 02:24:08,0,0,643.1628373,15345000,10
2,2, 2022/03/14 02:24:08,0,0,306.0857813,5115000,10
0,1, 2022/03/14 02:24:08,0,0,598.2743893,143736297.6,10
0,2, 2022/03/14 02:24:08,0,0,284.7406293,145744171.1,10
2,1, 2022/03/14 02:24:09,0,0,643.1628373,15345000,10
2,2, 2022/03/14 02:24:09,0,0,306.0857813,5115000,10
0,1, 2022/03/14 02:24:09,0,0,598.2743893,143736297.6,10
0,2, 2022/03/14 02:24:09,0,0,284.7406293,145744171.1,10
2,1, 2022/03/14 02:24:10,0,0,643.1628373,15345000,10
2,2, 2022/03/14 02:24:10,0,0,306.0857813,5115000,10
0,1, 2022/03/14 02:24:10,0,0,598.2743893,143736297.6,10
0,2, 2022/03/14 02:24:10,0,0,284.7406293,145744171.1,10
2,1, 2022/03/14 02:24:11,0,0,281.9362987,15345000,10
2,2, 2022/03/14 02:24:11,0,0,134.2626667,5115000,10
0,1, 2022/03/14 02:24:11,0,0,598.2743893,143736297.6,10
0,2, 2022/03/14 02:24:11,0,0,284.7406293,145744171.1,10
2,1, 2022/03/14 02:24:12,0,0,281.9362987,15345000,10
2,2, 2022/03/14 02:24:12,0,0,134.2626667,5115000,10
0,1, 2022/03/14 02:24:12,431017.75,0.058608055,598.2743893,143736297.6,97
0,2, 2022/03/14 02:24:12,252625.625,0.058608055,284.7406293,145744171.1,176
2,1, 2022/03/14 02:24:13,113879.2109,0.058608055,281.9362987,15345000,39
2,2, 2022/03/14 02:24:13,52962.33984,0.058608055,134.2626667,5115000,18
0,1, 2022/03/14 02:24:13,425515.5938,0.238138866,598.2743893,180098083.5,118
0,2, 2022/03/14 02:24:13,291989.3438,0.188633976,284.7406293,141197952.3,155
2,1, 2022/03/14 02:24:14,122257.0859,0.11721611,281.9362987,15345000,45
2,2, 2022/03/14 02:24:14,52962.33984,0.058608055,134.2626667,5115000,21
0,1, 2022/03/14 02:24:14,104253.9766,0.187258701,179.9536853,180098083.5,117
0,2, 2022/03/14 02:24:14,66690.74219,0.189702606,83.91694933,141197952.3,156
2,1, 2022/03/14 02:24:15,122257.0859,0.11721611,281.9362987,15345000,49
2,2, 2022/03/14 02:24:15,52962.33984,0.058608055,134.2626667,5115000,24
0,1, 2022/03/14 02:24:15,44331.21094,0.18744709,179.9536853,180098083.5,267
0,2, 2022/03/14 02:24:15,0,0.025590765,83.91694933,141197952.3,6
2,1, 2022/03/14 02:24:16,122257.0703,0.175824165,281.9362987,15345000,58
2,2, 2022/03/14 02:24:16,80369.35156,0.058608055,134.2626667,5115000,28
0,1, 2022/03/14 02:24:16,94583.59375,0.307072868,179.9536853,180098083.5,121
0,2, 2022/03/14 02:24:16,63966.10156,0.058608065,83.91694933,141197952.3,152
2,1, 2022/03/14 02:24:17,122257.0859,0.175824165,281.9362987,15345000,68
2,2, 2022/03/14 02:24:17,80369.35938,0.058608055,134.2626667,5115000,35
0,1, 2022/03/14 02:24:17,90524.10156,0.265221272,179.9536853,180098083.5,268
0,2, 2022/03/14 02:24:17,0,0.057144823,83.91694933,141197952.3,5
2,1, 2022/03/14 02:24:18,263338.0938,0.230767345,444.270208,15345000,72
2,2, 2022/03/14 02:24:18,153409.4844,0.117130041,205.3782613,5115000,39
0,1, 2022/03/14 02:24:18,0,0.193096085,179.9536853,154750991.8,4
0,2, 2022/03/14 02:24:18,65600.88281,0.058608065,83.91694933,138277099.6,269
2,1, 2022/03/14 02:24:19,231888.375,0.23348423,444.270208,15345000,80
2,2, 2022/03/14 02:24:19,25477.76563,0.095230465,205.3782613,5115000,53
0,1, 2022/03/14 02:24:19,94583.59375,0.058608065,179.9536853,154750991.8,269
0,2, 2022/03/14 02:24:19,0,0.053096385,83.91694933,138277099.6,4
2,1, 2022/03/14 02:24:20,126312.7031,0.218133411,444.270208,15345000,94
2,2, 2022/03/14 02:24:20,250124.1719,0.089892406,205.3782613,5115000,51
0,1, 2022/03/14 02:24:20,0,0.155433397,559.9851093,154750991.8,5
0,2, 2022/03/14 02:24:20,282976.4063,0.058608055,258.37568,138277099.6,268
2,1, 2022/03/14 02:24:21,164577.8281,0.270179539,444.270208,15345000,107
2,2, 2022/03/14 02:24:21,119128.9063,0.089894924,205.3782613,5115000,60
0,1, 2022/03/14 02:24:21,430544.2813,0.058608065,559.9851093,154750991.8,269
0,2, 2022/03/14 02:24:21,0,0.036070127,258.37568,138277099.6,4
2,1, 2022/03/14 02:24:22,146206.2969,0.316704865,444.270208,15345000,127
2,2, 2022/03/14 02:24:22,153409.4844,0.037420895,205.3782613,5115000,73
0,1, 2022/03/14 02:24:22,432064.8438,0.31352478,559.9851093,154750991.8,154
0,2, 2022/03/14 02:24:22,282953.125,0.058608065,258.37568,138277099.6,119
2,1, 2022/03/14 02:24:23,0,0.141179743,444.270208,15345000,10
2,2, 2022/03/14 02:24:23,21522.3125,0.081026306,205.3782613,5115000,164
0,1, 2022/03/14 02:24:23,432093.9375,0.283760376,559.9851093,110492828.4,136
0,2, 2022/03/14 02:24:23,325768.4063,0.116124372,258.37568,138635086.1,137
2,1, 2022/03/14 02:24:24,449787.2188,0.058608055,586.1485653,15345000,95
2,2, 2022/03/14 02:24:24,0,0.097018118,270.5218347,5115000,10
0,1, 2022/03/14 02:24:24,430544.2813,0.28892643,559.9851093,110492828.4,267
0,2, 2022/03/14 02:24:24,0,0.028572943,258.37568,138635086.1,6
2,1, 2022/03/14 02:24:25,399779.8438,0.244175129,586.1485653,15345000,81
2,2, 2022/03/14 02:24:25,326813.4375,0.058608055,270.5218347,5115000,67
0,1, 2022/03/14 02:24:25,419426.8125,0.128583565,559.9851093,110492828.4,123
0,2, 2022/03/14 02:24:25,290108.4063,0.058608065,258.37568,138635086.1,150
2,1, 2022/03/14 02:24:26,453117.375,0.24708622,586.1485653,15345000,65
2,2, 2022/03/14 02:24:26,329058.6875,0.148281965,270.5218347,5115000,42
0,1, 2022/03/14 02:24:26,419484.9688,0.248416996,559.9851093,110492828.4,116
0,2, 2022/03/14 02:24:26,282371.4063,0.071710377,258.37568,138635086.1,157
2,1, 2022/03/14 02:24:27,0,0,586.1485653,15345000,10
2,2, 2022/03/14 02:24:27,0,0,270.5218347,5115000,10
0,1, 2022/03/14 02:24:27,0,0,597.4518613,110492828.4,10
0,2, 2022/03/14 02:24:27,0,0,275.643008,138635086.1,10
2,1, 2022/03/14 02:24:28,0,0,586.1485653,15345000,10
2,2, 2022/03/14 02:24:28,0,0,270.5218347,5115000,10
0,1, 2022/03/14 02:24:28,0,0,597.4518613,101717575.1,10
0,2, 2022/03/14 02:24:28,0,0,275.643008,130177734.4,10
2,1, 2022/03/14 02:24:29,0,0,586.1485653,15345000,10
2,2, 2022/03/14 02:24:29,0,0,270.5218347,5115000,10
0,1, 2022/03/14 02:24:29,0,0,597.4518613,101717575.1,10
0,2, 2022/03/14 02:24:29,0,0,275.643008,130177734.4,10
2,1, 2022/03/14 02:24:30,0,0,331.9455787,15345000,10
2,2, 2022/03/14 02:24:30,0,0,153.1155413,5115000,10
0,1, 2022/03/14 02:24:30,0,0,597.4518613,101717575.1,10
0,2, 2022/03/14 02:24:30,0,0,275.643008,130177734.4,10
2,1, 2022/03/14 02:24:31,0,0,331.9455787,15345000,10
2,2, 2022/03/14 02:24:31,0,0,153.1155413,5115000,10
0,1, 2022/03/14 02:24:31,0,0,597.4518613,101717575.1,10
0,2, 2022/03/14 02:24:31,0,0,275.643008,130177734.4,10
2,1, 2022/03/14 02:24:32,0,0,331.9455787,15345000,10
2,2, 2022/03/14 02:24:32,0,0,153.1155413,5115000,10
0,1, 2022/03/14 02:24:32,412565.3125,0.058608055,597.4518613,101717575.1,114
